-130,6.2,3.5,0,-1.44271,-10.2045,0.925827,-10,9.41635,0.875473,0,-0.204468,0.204468,6.64633,-0.204468,180,-176.393,-180,167.836,0,0,0,0,-347,357,0,0,1,1,43.5
-130,6.2,3.5,0,-1.44271,-10.2045,0.925827,-10,9.41635,0.875473,0,-0.204468,0.204468,6.64633,-0.204468,180,-176.393,-180,167.836,0,0,0,0,-307,357,0,0,1,1,44.5
-130,6.2,3.5,-120.04,-1.56369,-134.197,-1.80505,-10.893,5.06078,0.835145,0,-0.204468,0.204468,6.64633,0.0778303,180,-176.393,-188.556,169.593,0,0,0,0,-1075.94,356.473,0,0,1,1,45.5
-130,6.2,3.5,-180.04,-1.56369,-184.197,-1.80505,-10.893,5.06078,0.835145,0,-0.204468,0.204468,6.64633,0.0778303,180,-176.393,-188.556,169.593,0,0,0,0,-1795.94,266.473,0,0,1,1,46.5
-130,6.2,3.5,-200.04,-1.56369,-204.197,-1.80505,-10.893,5.06078,0.835145,0,-0.204468,0.204468,6.64633,0.0778303,180,-176.393,-188.556,169.593,0,0,0,0,-2515.94,266.473,0,0,1,1,47.5
-130,6.2,3.5,-170.04,-21.5637,-174.197,-31.8051,-10.893,5.06078,0.835145,0,-0.204468,0.204468,6.64633,0.0778303,180,-176.393,-188.556,169.593,0,0,0,0,-3235.94,266.473,0,0,1,1,48.5
-130,6.2,3.5,-170.04,-51.1585,-55.9531,-21.9402,-10.893,-83.7235,0.835145,0,-0.204468,0.204468,6.64633,0.0778303,180,-176.393,-188.556,169.593,0,0,0,0,-3946.21,266.473,0,0,1,1,50
-130,6.2,3.5,-170.04,-51.1585,-55.9531,-21.9402,-10.893,-83.7235,0.835145,0,-0.204468,0.204468,6.64633,0.0778303,180,-176.393,-188.556,169.593,0,0,0,0,-3946.21,266.473,0,0,1,1,50.5
-130,6.2,3.5,0,-1.44271,-10.2045,0.925827,-10,9.41635,0.875473,0,-0.204468,0.204468,6.64633,-0.204468,180,-176.393,-180,167.836,0,0,0,0,-3955.94,356.05,0,0,1,1,51
-130,6.2,3.5,-4.97515,-2.89733,-11.543,0.256796,-10.0261,6.6912,0.874293,0,-0.204468,0.204468,6.64633,-0.196208,180,-176.393,-180.25,167.887,0,0,0,0,-3955.66,333.429,0,0,1,1,52
-130,6.2,3.5,-4.97515,-2.89733,-11.543,0.256796,-10.0261,6.6912,0.874293,0,-0.204468,0.204468,6.64633,-0.196208,180,-76.393,-180.25,87.8874,0,0,0,0,-3955.66,2523.43,0,0,1,1,53
-130,6.2,3.5,-4.97515,-2.89733,-11.543,0.256796,-10.0261,6.6912,0.874293,0,-0.204468,0.204468,6.64633,-0.196208,180,-26.393,-180.25,17.8874,0,0,0,0,-3865.66,3953.43,0,0,1,1,54
-130,6.2,3.5,-4.97515,-2.89733,-11.543,0.256796,-10.0261,6.6912,0.874293,0,-0.204468,0.204468,6.64633,-0.196208,180,-86.393,-180.25,87.8874,0,0,0,0,-3865.66,5403.43,0,-180,1,1,55
-130,6.2,3.5,-4.97515,-2.89733,-11.543,0.256796,-10.0261,6.6912,0.874293,0,-0.204468,0.204468,6.64633,-0.196208,170,-6.39301,-190.25,147.887,0,0,0,0,-3865.66,6843.43,0,180,1,1,56
-130,6.2,3.5,-4.97515,-2.89733,-11.543,0.256796,-10.0261,6.6912,0.874293,0,-0.204468,0.204468,6.64633,-0.196208,170,-166.393,-190.25,27.8874,0,0,0,0,-3955.66,8283.43,0,360,1,1,57
-130,6.2,3.5,-44.9752,-22.8973,-51.543,20.2568,-110.026,-73.3088,0.874293,0,-0.204468,0.204468,6.64633,9.80379,170,-166.393,-190.25,27.8874,0,0,0,0,-3955.66,9713.43,0,560,1,1,58
-130,6.2,3.5,-44.9752,-22.8973,-51.543,20.2568,-100.026,-83.3088,0.874293,0,-0.204468,0.204468,6.64633,9.80379,170,-166.393,-190.25,27.8874,0,0,0,0,-3955.66,11443.4,-30,720,1,1,59
-130,6.2,3.5,-54.9752,-22.8973,-61.543,20.2568,-100.026,-83.3088,0.874293,0,-0.204468,0.204468,6.64633,9.80379,170,-46.393,-190.25,87.8874,0,0,0,0,-3965.66,12163,30,560,1,1,59.5
-130,6.2,3.5,-54.9752,-22.8973,-51.543,20.2568,-80.0261,-83.3088,0.874293,0,-0.204468,0.204468,6.64633,9.80379,160,-16.393,-190.25,37.8874,0,0,0,0,-3955.66,12883.4,-30,360,1,1,60
-130,6.2,3.5,-44.9752,-12.8973,-41.543,10.2568,-80.0261,-83.3088,0.874293,0,-0.204468,0.204468,6.64633,9.80379,160,3.60699,-190.25,7.88741,0,0,0,0,-3955.66,13320.4,30,180,1,1,60.5
-130,6.2,3.5,-24.9752,-2.89733,-21.543,0.256798,9.97388,6.69119,0.874293,0,-0.204468,0.204468,6.64633,9.80379,160,-176.393,-190.25,177.887,0,0,0,0,-3955.66,14040.4,0,90,1,1,61
-130,6.2,3.5,-24.9752,-2.89733,-21.543,0.256798,9.97388,6.69119,0.874293,0,-0.204468,0.204468,6.64633,9.80379,160,-176.393,-190.25,177.887,0,0,0,0,-3955.66,15120,0,0,1,1,62
-130,6.2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3960,15840,0,0,1,1,63
-130,6.2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3960,15840,0,0,1,1,64
-130,6.2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,64.001
-130,6.2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,64.5
-130,6.2,3.5,-120,-70,0,0,0,0,0,0,0,0,0,0,0,0,-130,70,0,0,0,0,10,0,0,0,1,1,65
-130,6.2,3.5,-120,-70,0,0,0,0,0,0,0,0,0,0,0,0,-130,70,0,0,0,0,90,-100,0,0,1,1,66
-130,6.2,3.5,0,0,-60,-30,0,-110,-120,20,0,0,90,0,-120,30,-200,180,0,0,-90,0,-20,10,0,0,1,1,67
-130,6.2,3.5,-40,40,0,0,-100,-20,-20,0,-100,-20,10,100,-40,0,-300,210,-90,0,-90,0,10,-10,0,0,1,1,68
-130,6.2,3.5,-40,0,0,0,-10,-20,-20,10,-110,-20,10,50,-40,0,-300,210,-90,0,-90,0,100,-90,0,0,1,1,68.5
-130,6.2,3.5,-40,0,-50,30,-10,-20,-20,10,-110,-20,10,50,-40,0,-300,210,-90,0,-90,0,180,-180,0,0,1,1,69
-130,6.2,3.5,-40,0,-80,80,-10,-20,-20,10,-110,-20,10,0,-30,-70,-340,210,-90,0,-90,0,270,-270,0,0,1,1,69.5
-130,6.2,3.5,-40,0,-120,40,-10,-40,-20,10,-110,-20,10,0,-30,-130,-340,210,-90,0,-90,0,370,-360,0,0,1,1,70
-130,6.2,3.5,-20,0,-170,40,-120,-40,-20,10,-110,-20,10,0,-30,-130,-290,210,-90,0,-90,0,450,-460,0,0,1,1,70.5
-130,6.2,3.5,-110,0,-200,40,-170,-40,0,0,-110,-20,10,0,-30,-130,-290,210,-90,0,-90,0,540,-540,0,0,1,1,71
-130,6.2,3.5,-150,0,-200,40,-120,-40,0,0,-110,20,0,80,-30,-130,-290,210,-90,0,-90,0,630,-630,0,0,1,1,71.5
-130,6.2,3.5,-150,0,-200,40,-20,0,0,0,-120,50,-10,80,-30,-130,-320,140,-90,0,-90,0,720,-720,0,0,1,1,72
-130,6.2,3.5,-90,0,-130,40,-20,0,0,0,-70,50,0,40,70,-130,-280,140,-50,0,-60,0,810,-810,0,0,1,1,72.5
-130,6.2,3.5,-40,0,-50,10,-20,0,0,0,-60,10,0,40,90,-180,-260,180,-30,0,-40,0,900,-900,0,0,1,1,73
-130,6.2,3.5,0,0,-20,10,0,0,0,0,-20,10,0,10,170,-180,-210,180,-10,0,-50,0,990,-990,0,0,1,1,73.5
-130,6.2,3.5,0,0,-10,0,0,0,0,0,-10,0,0,20,170,-180,-210,180,-10,0,-50,0,1080,-1080,0,0,1,1,74
-130,6.2,3.5,0,0,-10.2045,0.204468,0,0,0,0,-10.2045,0.204468,0,19.7955,170,-180,-210,180,-10,0,-50,0,1078.16,-1078.16,0,0,1,1,74.5
-130,6.2,3.5,0,0,-50.2045,0.204468,0,0,0,0,-0.204468,0.204468,0,-0.204468,110,-180,-210,180,-10,0,-50,0,998.16,-998.16,0,0,1,1,75
-130,6.2,3.5,10,0,-90.2045,20.2045,0,-60,0,0,-0.204468,0.204468,0,-0.204468,70,-160,-210,180,-10,0,-50,0,908.16,-908.16,0,0,1,1,75.5
-130,6.2,3.5,10,0,-90.2045,20.2045,0,-120,0,0,-0.204468,0.204468,0,-0.204468,50,-160,-210,180,-10,0,-50,0,818.16,-808.16,0,0,1,1,76
-130,6.2,3.5,10,0,-90.2045,0.204468,0,-100,0,0,-0.204468,0.204468,0,-0.204468,20,-180,-210,180,-10,0,-50,0,728.16,-718.16,0,0,1,1,76.5
-130,6.2,3.5,10,0,-60.2045,0.204468,0,-60,-50,0,-0.204468,0.204468,30,-0.204468,70,-180,-210,180,0,0,-40,0,638.16,-638.16,0,0,1,1,77
-130,6.2,3.5,10,0,-10.2045,0.204468,0,-30,-60,0,-0.204468,0.204468,0,-0.204468,110,-180,-210,180,0,0,-70,0,548.16,-538.16,0,0,1,1,77.5
-130,6.2,3.5,10,0,-10.2045,0.204468,0,-30,-100,0,-0.204468,0.204468,30,-0.204468,150,-180,-180,180,0,0,-90,0,448.16,-448.16,0,0,1,1,78
-130,6.2,3.5,10,0,-10.2045,0.204468,0,-10,-130,0,-0.204468,0.204468,0,-0.204468,150,-180,-180,180,0,0,-90,0,358.16,-358.16,0,0,1,1,78.5
-130,6.2,3.5,0,-40,-10.2045,40.2045,0,-10.5836,-129.125,0,-0.204468,0.204468,30.8755,-0.204468,170,-200,-180,150,0,0,-90,0,270.786,-270.786,0,0,1,1,79
-130,6.2,3.5,0,-90,-10.2045,90.2045,0,-0.583649,-129.125,0,-0.204468,0.204468,30.8755,-0.204468,190,-110,-180,110,0,0,-90,0,190.786,-180.786,0,0,1,1,79.5
-130,6.2,3.5,0,-100,-10.2045,80.2045,0,-0.583649,-139.125,0,9.79553,0.204468,0.875473,-0.204468,190,-130,-180,90,0,0,-90,0,100.786,-90.7864,0,0,1,1,80
-130,6.2,3.5,0,-100,-10.2045,80.2045,-90,-100.584,-129.125,0,9.79553,0.204468,20.8755,-0.204468,160,-90,-180,90,0,0,-90,0,10,0,0,0,1,1,80.5
-130,6.2,3.5,0,-40,-10.2045,50.2045,-90,-100.584,-119.125,0,-0.204468,0.204468,60.8755,-0.204468,180,-120,-180,120,0,0,-90,0,-79.2136,89.2136,0,0,1,1,81
-130,6.2,3.5,0,-10,-10.2045,10.2045,-50,-30.5836,-59.1245,0,-0.204468,0.204468,80.8755,-0.204468,180,-150,-180,160,0,0,-40,0,-169.214,179.214,0,0,1,1,81.5
-130,6.2,3.5,0,-10,-10.2045,10.2045,-10,9.41635,0.875473,0,-0.204468,0.204468,80.8755,-0.204468,180,-130,-180,180,0,0,-70,0,-269.214,269.214,0,0,1,1,82
-130,6.2,3.5,0,-20,-10.2045,10.2045,-10,9.41635,0.875473,0,-0.204468,0.204468,80.8755,-0.204468,180,-130,-180,140,0,0,-70,0,-329.214,329.214,0,0,1,1,82.3
-130,6.2,3.5,0,0,-10.2045,0.204468,-10,9.41635,0.875473,0,-0.204468,0.204468,0.875473,-0.204468,180,-180,-180,170,0,0,0,0,-349.214,359.214,0,0,1,1,82.5
-130,6.2,3.5,0,-1.44271,-10.2045,0.925827,-10,9.41635,0.875473,0,-0.204468,0.204468,6.64633,-0.204468,180,-176.393,-180,167.836,0,0,0,0,-347.771,357.05,0,0,1,1,83
-130,6.2,3.5,-10,-31.4427,-10.2045,30.9258,-120,-120.5836,-9.12453,0,-0.204468,0.204468,6.64633,69.7955,180,-176.393,-180,37.8359,0,0,0,0,-357.771,367.05,50,20,1,1,83.3
-130,6.2,3.5,0,-1.44271,-10.2045,0.925827,-10,9.41635,0.875473,0,-0.204468,0.204468,6.64633,-0.204468,180,-176.393,-180,167.836,0,0,0,0,-347.771,357.05,0,0,1,1,83.5
-130,6.2,3.5,0,-1.44271,-10.2045,0.925827,-10,9.41635,0.875473,0,-0.204468,0.204468,6.64633,-0.204468,180,-176.393,-180,167.836,0,0,0,0,-347.771,357.05,0,0,1,1,84
-130,6.2,3.5,-0.707051,-3.56386,-80.2045,-46.953,-25.6564,-66.9471,0.168422,0,-0.204468,0.204468,6.64633,4.74489,180,-176.393,-330,198.644,0,0,0,0,-328.478,347.757,0,0,1,1,84.25
-130,6.2,3.5,0,-1.44271,-10.2045,0.925827,-10,9.41635,0.875473,0,-0.204468,0.204468,6.64633,-0.204468,180,-176.393,-180,167.836,0,0,0,0,-347,357,0,0,1,1,84.5
-130,6.2,3.5,0,-1.44271,-10.2045,0.925827,-10,9.41635,0.875473,0,-0.204468,0.204468,6.64633,-0.204468,180,-176.393,-180,167.836,0,0,0,0,-307,357,0,0,1,1,85.5
-130,6.2,3.5,-120.04,-1.56369,-134.197,-1.80505,-10.893,5.06078,0.835145,0,-0.204468,0.204468,6.64633,0.0778303,180,-176.393,-188.556,169.593,0,0,0,0,-1075.94,356.473,0,0,1,1,86.5
-130,6.2,3.5,-180.04,-1.56369,-184.197,-1.80505,-10.893,5.06078,0.835145,0,-0.204468,0.204468,6.64633,0.0778303,180,-176.393,-188.556,169.593,0,0,0,0,-1795.94,266.473,0,0,1,1,87.5
-130,6.2,3.5,-200.04,-1.56369,-204.197,-1.80505,-10.893,5.06078,0.835145,0,-0.204468,0.204468,6.64633,0.0778303,180,-176.393,-188.556,169.593,0,0,0,0,-2515.94,266.473,0,0,1,1,88.5
-130,6.2,3.5,-170.04,-21.5637,-174.197,-31.8051,-10.893,5.06078,0.835145,0,-0.204468,0.204468,6.64633,0.0778303,180,-176.393,-188.556,169.593,0,0,0,0,-3235.94,266.473,0,0,1,1,89.5
-130,6.2,3.5,-170.04,-51.1585,-55.9531,-21.9402,-10.893,-83.7235,0.835145,0,-0.204468,0.204468,6.64633,0.0778303,180,-176.393,-188.556,169.593,0,0,0,0,-3946.21,266.473,0,0,1,1,91
-130,6.2,3.5,-170.04,-51.1585,-55.9531,-21.9402,-10.893,-83.7235,0.835145,0,-0.204468,0.204468,6.64633,0.0778303,180,-176.393,-188.556,169.593,0,0,0,0,-3946.21,266.473,0,0,1,1,91.5
-130,6.2,3.5,0,-1.44271,-10.2045,0.925827,-10,9.41635,0.875473,0,-0.204468,0.204468,6.64633,-0.204468,180,-176.393,-180,167.836,0,0,0,0,-3955.94,356.05,0,0,1,1,92
-130,6.2,3.5,-4.97515,-2.89733,-11.543,0.256796,-10.0261,6.6912,0.874293,0,-0.204468,0.204468,6.64633,-0.196208,180,-176.393,-180.25,167.887,0,0,0,0,-3955.66,333.429,0,0,1,1,93
-130,6.2,3.5,-4.97515,-2.89733,-11.543,0.256796,-10.0261,6.6912,0.874293,0,-0.204468,0.204468,6.64633,-0.196208,180,-76.393,-180.25,87.8874,0,0,0,0,-3955.66,2523.43,0,0,1,1,94
-130,6.2,3.5,-4.97515,-2.89733,-11.543,0.256796,-10.0261,6.6912,0.874293,0,-0.204468,0.204468,6.64633,-0.196208,180,-26.393,-180.25,17.8874,0,0,0,0,-3865.66,3953.43,0,0,1,1,95
-130,6.2,3.5,-4.97515,-2.89733,-11.543,0.256796,-10.0261,6.6912,0.874293,0,-0.204468,0.204468,6.64633,-0.196208,180,-86.393,-180.25,87.8874,0,0,0,0,-3865.66,5403.43,0,-180,1,1,96
-130,6.2,3.5,-4.97515,-2.89733,-11.543,0.256796,-10.0261,6.6912,0.874293,0,-0.204468,0.204468,6.64633,-0.196208,170,-6.39301,-190.25,147.887,0,0,0,0,-3865.66,6843.43,0,180,1,1,97
-130,6.2,3.5,-4.97515,-2.89733,-11.543,0.256796,-10.0261,6.6912,0.874293,0,-0.204468,0.204468,6.64633,-0.196208,170,-166.393,-190.25,27.8874,0,0,0,0,-3955.66,8283.43,0,360,1,1,98
-130,6.2,3.5,-44.9752,-22.8973,-51.543,20.2568,-110.026,-73.3088,0.874293,0,-0.204468,0.204468,6.64633,9.80379,170,-166.393,-190.25,27.8874,0,0,0,0,-3955.66,9713.43,0,560,1,1,99
-130,6.2,3.5,-44.9752,-22.8973,-51.543,20.2568,-100.026,-83.3088,0.874293,0,-0.204468,0.204468,6.64633,9.80379,170,-166.393,-190.25,27.8874,0,0,0,0,-3955.66,11443.4,-30,720,1,1,100
-130,6.2,3.5,-54.9752,-22.8973,-61.543,20.2568,-100.026,-83.3088,0.874293,0,-0.204468,0.204468,6.64633,9.80379,170,-46.393,-190.25,87.8874,0,0,0,0,-3965.66,12163,30,560,1,1,100.5
-130,6.2,3.5,-54.9752,-22.8973,-51.543,20.2568,-80.0261,-83.3088,0.874293,0,-0.204468,0.204468,6.64633,9.80379,160,-16.393,-190.25,37.8874,0,0,0,0,-3955.66,12883.4,-30,360,1,1,101
-130,6.2,3.5,-44.9752,-12.8973,-41.543,10.2568,-80.0261,-83.3088,0.874293,0,-0.204468,0.204468,6.64633,9.80379,160,3.60699,-190.25,7.88741,0,0,0,0,-3955.66,13320.4,30,180,1,1,101.5
-130,6.2,3.5,-24.9752,-2.89733,-21.543,0.256798,9.97388,6.69119,0.874293,0,-0.204468,0.204468,6.64633,9.80379,160,-176.393,-190.25,177.887,0,0,0,0,-3955.66,14040.4,0,90,1,1,102
-130,6.2,3.5,-24.9752,-2.89733,-21.543,0.256798,9.97388,6.69119,0.874293,0,-0.204468,0.204468,6.64633,9.80379,160,-176.393,-190.25,177.887,0,0,0,0,-3955.66,15120,0,0,1,1,103
-130,6.2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3960,15840,0,0,1,1,104
-130,6.2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3960,15840,0,0,1,1,105
-130,6.2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,105.001
-130,6.2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,105.5
4,0.2,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,107
4,0.2,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
